Post Date,Bank ID,Account Number,Account Name,Transaction Name - BAI,Status,Debit/Credit,Amount,Bank Reference,Customer Reference,Transaction Detail,BAI Code,Type,Details,CCY,Image,Advice Reference
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-68,10160148400,5163933,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-63,10190060200,5163910,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-282.23,10190073100,5163890,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-90,10010070000,5163856,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-117.41,10220249000,5163848,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-156,10360141800,5163794,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-199.16,10270082200,5163712,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-204.78,10160113500,5163676,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1099.11,10190088800,5163624,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-295.18,10100176100,5163602,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-101.19,10330193000,5163545,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-127.9,10300140400,5163531,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-111.53,10330046200,5163480,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-108.35,10150034300,5163472,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-17.71,10220293100,5163466,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-153.5,10180013600,5163435,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-33.65,10100097900,5163397,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-130,10100171700,5163341,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-138.18,10300146600,5163304,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-105,10360198900,5163269,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-527.76,10040020000,5163267,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-78.75,10220117200,5163227,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-117.96,10340171800,5163214,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-334.31,10070047700,5163147,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-2406.74,10330193700,5163146,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-118.98,10300150300,5163124,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-125.32,10220232400,5163118,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-164.9,10270082300,5163116,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-92.65,10360166300,5163074,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-103.46,10300132400,5163070,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-87.62,10280099800,5163003,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-62.97,10280088000,5163002,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-263.85,10180124200,5162990,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-126.02,10100357600,5162988,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-110.36,10100089900,5162978,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-56.5,10340157100,5162958,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-688.9,10070037800,5162945,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-89.35,10010014400,5162943,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-44.54,10360141200,5162905,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1623.16,10100147600,5162891,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-169.6,10100176600,5162854,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-8059.74,10360064600,5162853,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-141.44,10360086300,5162852,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-421.41,10340142800,5162847,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-167.09,10360210700,5162844,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-246.25,10390053500,5162819,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-265,10130007300,5162791,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-210.02,10330194100,5162790,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-473.54,10350087600,5162777,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-218.96,10220272300,5162769,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-88.45,10330196800,5162695,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-2.84,10100205600,5162647,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-363.29,10180011100,5162637,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-88.45,10190144100,5162627,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-20898.34,10070037700,5162601,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-67,10100177300,5162578,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-42.08,10330412600,5162547,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-89.38,10380029900,5162542,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-410.4,10100178100,5162536,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-512.31,10040015700,5162503,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-88.64,10100197200,5162492,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-137.56,10180015700,5162459,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-3498.69,10150170200,5162415,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-90.36,10150046300,5162403,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-930.4,10330429200,5162402,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-309.33,10300042400,5162395,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-128.34,10150173700,5162394,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-130,10330572600,5162370,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1583.46,10180094100,5162367,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-104.94,10190005800,5162353,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-114.05,10010069600,5162335,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-170.1,10170036800,5162242,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1041.2,10040015400,5162236,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-197.31,10100220600,5162235,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-53.44,10100091800,5162211,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-116.3,10100147700,5162178,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-95.01,10170044100,5162165,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-970.12,10360166600,5162139,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-11.54,10330199200,5162072,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-50,10220259600,5162069,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-93.24,10340142700,5162027,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-234.98,10180015300,5162026,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-36.77,10100219200,5162013,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-370.54,10330128900,5162006,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-225.73,10360137100,5162004,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-78.12,10180016200,5161985,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-336.8,10100094300,5161974,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-86.03,10300055400,5161936,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-49.22,10330095300,5161927,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-72.45,10180092700,5161829,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-91.81,10330049700,5161809,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-562.14,10100178200,5161763,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-80.67,10360136000,5161719,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-238,10150059300,5161658,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-19070.31,10150037700,5161621,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-279.53,10220081300,5161524,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-11.94,10150046400,5161499,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-310.91,10330429100,5161498,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-209.87,10220232500,5161458,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-67.5,10100098300,5161383,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-209.57,10350087700,5161382,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-104.54,10150179400,5161355,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-58.44,10360088800,5161343,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-147.75,10340143300,5161329,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-98.81,10180012600,5161309,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-153,10340143100,5161290,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-76.73,10330487800,5161269,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-138.4,10100095400,5161260,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-135,10100157200,5161238,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-24.93,10100183400,5161206,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-169.6,10100176500,5161172,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-262.08,10360086400,5161161,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-120.25,10160153000,5161159,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-109.75,10360213700,5161058,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1542.93,10340165500,5161052,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-108.71,10100284000,5161050,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-142.88,10190093800,5160995,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-26.67,10180092500,5160984,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-105,10360198800,5160925,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1573.88,10150174400,5160896,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-302.5,10100221000,5160859,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-100.78,10220141500,5160827,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-709.2,10330181000,5160826,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-326.13,10330193900,5160818,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-156.17,10020125300,5160796,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-3143.78,10340160200,5160679,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-165.5,10100058300,5160637,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-383.6,10330412900,5160630,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-95.46,10160139800,5160606,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-127.38,10330484800,5160600,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-180,10330129000,5160577,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-420.04,10330194000,5160556,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-361.83,10100221100,5160520,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-264.68,10160046300,5160488,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-163.72,10390230100,5160459,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-124.06,10300014500,5160324,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-204.78,10160113800,5160088,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-737.97,10330197800,5160036,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-97.6,10100092300,5160004,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-58.59,10100283900,5159839,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-553.63,10360213400,5159830,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-581.5,10100050400,5159826,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-84.55,10220232200,5159798,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-160.57,10360138600,5159774,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-506.16,10190051900,5159713,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-45,10330345400,5159522,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-583.46,10100193900,5159506,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-137.41,10340142900,5159485,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-65,10340160900,5159442,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-249.36,10340165900,5159203,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-121.63,10330165000,5159186,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-160.09,10300059000,5159084,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-149.12,10300132600,5158978,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-127.65,10220113200,5158905,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-116.3,10330428900,5158893,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-108.69,10100124500,5158862,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-131.64,10280051800,5158824,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-668.35,10350278500,5158821,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-457.4,10220011300,5158793,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-340.2,10170036600,5158694,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-68.13,10350210800,5158648,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-107.34,10170043600,5158622,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-137.34,10330182300,5158500,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-75,10100157900,5158455,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1688.4,10150174300,5158216,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-50.79,10350170700,5157980,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-180.92,10100284100,5157834,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-65,10340160800,5157729,CHECK,475,CHECKS PAID,,USD,Y,
05/15/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-93.84,10170043800,5157687,CHECK,475,CHECKS PAID,,USD,Y,
